label	hydrophobicity_PRAM900101.1.residue0	hydrophobicity_PRAM900101.1.residue25	hydrophobicity_PRAM900101.1.residue50	hydrophobicity_PRAM900101.1.residue75	hydrophobicity_PRAM900101.1.residue100	hydrophobicity_PRAM900101.2.residue0	hydrophobicity_PRAM900101.2.residue25	hydrophobicity_PRAM900101.2.residue50	hydrophobicity_PRAM900101.2.residue75	hydrophobicity_PRAM900101.2.residue100	hydrophobicity_PRAM900101.3.residue0	hydrophobicity_PRAM900101.3.residue25	hydrophobicity_PRAM900101.3.residue50	hydrophobicity_PRAM900101.3.residue75	hydrophobicity_PRAM900101.3.residue100	hydrophobicity_ARGP820101.1.residue0	hydrophobicity_ARGP820101.1.residue25	hydrophobicity_ARGP820101.1.residue50	hydrophobicity_ARGP820101.1.residue75	hydrophobicity_ARGP820101.1.residue100	hydrophobicity_ARGP820101.2.residue0	hydrophobicity_ARGP820101.2.residue25	hydrophobicity_ARGP820101.2.residue50	hydrophobicity_ARGP820101.2.residue75	hydrophobicity_ARGP820101.2.residue100	hydrophobicity_ARGP820101.3.residue0	hydrophobicity_ARGP820101.3.residue25	hydrophobicity_ARGP820101.3.residue50	hydrophobicity_ARGP820101.3.residue75	hydrophobicity_ARGP820101.3.residue100	hydrophobicity_ZIMJ680101.1.residue0	hydrophobicity_ZIMJ680101.1.residue25	hydrophobicity_ZIMJ680101.1.residue50	hydrophobicity_ZIMJ680101.1.residue75	hydrophobicity_ZIMJ680101.1.residue100	hydrophobicity_ZIMJ680101.2.residue0	hydrophobicity_ZIMJ680101.2.residue25	hydrophobicity_ZIMJ680101.2.residue50	hydrophobicity_ZIMJ680101.2.residue75	hydrophobicity_ZIMJ680101.2.residue100	hydrophobicity_ZIMJ680101.3.residue0	hydrophobicity_ZIMJ680101.3.residue25	hydrophobicity_ZIMJ680101.3.residue50	hydrophobicity_ZIMJ680101.3.residue75	hydrophobicity_ZIMJ680101.3.residue100	hydrophobicity_PONP930101.1.residue0	hydrophobicity_PONP930101.1.residue25	hydrophobicity_PONP930101.1.residue50	hydrophobicity_PONP930101.1.residue75	hydrophobicity_PONP930101.1.residue100	hydrophobicity_PONP930101.2.residue0	hydrophobicity_PONP930101.2.residue25	hydrophobicity_PONP930101.2.residue50	hydrophobicity_PONP930101.2.residue75	hydrophobicity_PONP930101.2.residue100	hydrophobicity_PONP930101.3.residue0	hydrophobicity_PONP930101.3.residue25	hydrophobicity_PONP930101.3.residue50	hydrophobicity_PONP930101.3.residue75	hydrophobicity_PONP930101.3.residue100	hydrophobicity_CASG920101.1.residue0	hydrophobicity_CASG920101.1.residue25	hydrophobicity_CASG920101.1.residue50	hydrophobicity_CASG920101.1.residue75	hydrophobicity_CASG920101.1.residue100	hydrophobicity_CASG920101.2.residue0	hydrophobicity_CASG920101.2.residue25	hydrophobicity_CASG920101.2.residue50	hydrophobicity_CASG920101.2.residue75	hydrophobicity_CASG920101.2.residue100	hydrophobicity_CASG920101.3.residue0	hydrophobicity_CASG920101.3.residue25	hydrophobicity_CASG920101.3.residue50	hydrophobicity_CASG920101.3.residue75	hydrophobicity_CASG920101.3.residue100	hydrophobicity_ENGD860101.1.residue0	hydrophobicity_ENGD860101.1.residue25	hydrophobicity_ENGD860101.1.residue50	hydrophobicity_ENGD860101.1.residue75	hydrophobicity_ENGD860101.1.residue100	hydrophobicity_ENGD860101.2.residue0	hydrophobicity_ENGD860101.2.residue25	hydrophobicity_ENGD860101.2.residue50	hydrophobicity_ENGD860101.2.residue75	hydrophobicity_ENGD860101.2.residue100	hydrophobicity_ENGD860101.3.residue0	hydrophobicity_ENGD860101.3.residue25	hydrophobicity_ENGD860101.3.residue50	hydrophobicity_ENGD860101.3.residue75	hydrophobicity_ENGD860101.3.residue100	hydrophobicity_FASG890101.1.residue0	hydrophobicity_FASG890101.1.residue25	hydrophobicity_FASG890101.1.residue50	hydrophobicity_FASG890101.1.residue75	hydrophobicity_FASG890101.1.residue100	hydrophobicity_FASG890101.2.residue0	hydrophobicity_FASG890101.2.residue25	hydrophobicity_FASG890101.2.residue50	hydrophobicity_FASG890101.2.residue75	hydrophobicity_FASG890101.2.residue100	hydrophobicity_FASG890101.3.residue0	hydrophobicity_FASG890101.3.residue25	hydrophobicity_FASG890101.3.residue50	hydrophobicity_FASG890101.3.residue75	hydrophobicity_FASG890101.3.residue100	normwaalsvolume.1.residue0	normwaalsvolume.1.residue25	normwaalsvolume.1.residue50	normwaalsvolume.1.residue75	normwaalsvolume.1.residue100	normwaalsvolume.2.residue0	normwaalsvolume.2.residue25	normwaalsvolume.2.residue50	normwaalsvolume.2.residue75	normwaalsvolume.2.residue100	normwaalsvolume.3.residue0	normwaalsvolume.3.residue25	normwaalsvolume.3.residue50	normwaalsvolume.3.residue75	normwaalsvolume.3.residue100	polarity.1.residue0	polarity.1.residue25	polarity.1.residue50	polarity.1.residue75	polarity.1.residue100	polarity.2.residue0	polarity.2.residue25	polarity.2.residue50	polarity.2.residue75	polarity.2.residue100	polarity.3.residue0	polarity.3.residue25	polarity.3.residue50	polarity.3.residue75	polarity.3.residue100	polarizability.1.residue0	polarizability.1.residue25	polarizability.1.residue50	polarizability.1.residue75	polarizability.1.residue100	polarizability.2.residue0	polarizability.2.residue25	polarizability.2.residue50	polarizability.2.residue75	polarizability.2.residue100	polarizability.3.residue0	polarizability.3.residue25	polarizability.3.residue50	polarizability.3.residue75	polarizability.3.residue100	charge.1.residue0	charge.1.residue25	charge.1.residue50	charge.1.residue75	charge.1.residue100	charge.2.residue0	charge.2.residue25	charge.2.residue50	charge.2.residue75	charge.2.residue100	charge.3.residue0	charge.3.residue25	charge.3.residue50	charge.3.residue75	charge.3.residue100	secondarystruct.1.residue0	secondarystruct.1.residue25	secondarystruct.1.residue50	secondarystruct.1.residue75	secondarystruct.1.residue100	secondarystruct.2.residue0	secondarystruct.2.residue25	secondarystruct.2.residue50	secondarystruct.2.residue75	secondarystruct.2.residue100	secondarystruct.3.residue0	secondarystruct.3.residue25	secondarystruct.3.residue50	secondarystruct.3.residue75	secondarystruct.3.residue100	solventaccess.1.residue0	solventaccess.1.residue25	solventaccess.1.residue50	solventaccess.1.residue75	solventaccess.1.residue100	solventaccess.2.residue0	solventaccess.2.residue25	solventaccess.2.residue50	solventaccess.2.residue75	solventaccess.2.residue100	solventaccess.3.residue0	solventaccess.3.residue25	solventaccess.3.residue50	solventaccess.3.residue75	solventaccess.3.residue100
1	4	24	54	80	94	8	22	42	58	100	2	12	38	78	98	16	34	52	74	100	2	14	44	66	94	6	12	38	78	98	16	32	56	76	100	2	2	4	14	70	6	10	36	68	96	4	24	48	72	92	16	22	50	66	100	2	12	38	78	98	4	24	52	74	100	2	22	38	70	96	6	10	36	68	98	4	24	52	80	94	16	22	46	72	100	2	10	36	70	96	4	24	54	74	94	8	8	34	50	100	2	22	38	70	98	8	22	42	64	100	12	28	52	78	96	2	10	44	68	98	2	12	38	78	98	8	22	42	64	100	4	24	54	80	94	16	22	46	72	100	8	26	48	78	96	2	10	44	68	98	4	14	60	82	94	2	22	44	72	100	24	26	52	56	86	2	22	48	66	96	6	10	36	68	98	8	20	46	74	100	6	22	38	70	100	4	24	54	80	94	2	8	42	58	76
1	10	16	36	58	86	4	12	40	64	78	2	34	62	90	100	4	10	32	50	86	2	24	54	82	100	18	34	62	74	98	4	14	40	64	94	2	20	54	90	100	18	34	56	68	98	4	12	36	58	86	14	24	44	64	84	2	34	62	90	100	4	16	40	68	86	2	20	64	90	100	34	34	46	62	94	10	24	48	70	86	4	8	30	60	94	2	34	54	88	100	4	12	30	48	86	22	28	60	72	78	2	34	62	90	100	4	12	40	60	78	18	32	52	86	100	2	24	46	80	96	2	34	62	90	100	4	12	40	64	78	10	16	36	58	86	4	10	30	58	78	18	32	56	82	100	2	24	46	80	96	14	14	26	70	84	2	28	54	76	100	10	10	32	36	58	2	26	52	80	98	20	34	72	82	100	4	10	30	56	76	18	34	60	82	100	10	16	36	58	86	2	8	40	72	96
1	4	28	44	72	96	10	32	58	74	98	2	8	26	62	100	12	30	42	66	90	2	28	60	76	98	6	18	26	62	100	8	32	58	76	96	2	2	10	48	98	6	18	26	54	100	4	20	40	54	84	10	46	68	80	98	2	8	26	62	100	4	28	44	66	96	2	24	60	76	100	6	6	6	8	94	4	28	46	72	98	8	32	66	76	94	2	6	26	56	100	4	28	40	64	96	20	20	52	66	90	2	18	56	76	100	12	32	54	70	90	6	22	38	78	100	2	8	46	86	98	2	8	26	62	100	14	32	58	70	90	4	28	44	72	98	12	32	58	72	90	6	20	38	62	100	2	8	46	86	98	4	4	46	64	96	2	24	52	74	100	12	12	36	44	84	2	24	60	78	100	6	6	38	56	94	12	20	42	54	90	6	24	62	80	100	4	28	44	72	96	2	14	42	54	98
1	4	30	52	76	98	6	22	46	70	96	2	10	40	74	100	4	20	52	62	94	2	18	40	70	98	12	26	64	78	100	4	28	50	72	98	2	2	10	32	88	12	26	64	78	100	4	38	60	82	94	6	20	36	54	98	2	14	42	74	100	4	22	48	76	98	2	10	46	70	100	14	14	26	64	80	4	24	52	76	98	6	22	46	70	96	2	10	40	74	100	18	34	58	82	98	4	16	36	60	94	2	26	50	72	100	6	24	50	70	96	4	14	62	78	100	2	18	34	56	98	2	14	42	74	100	6	22	46	70	96	4	30	52	76	98	6	22	50	60	96	4	14	62	78	100	2	18	34	56	98	18	18	34	48	98	2	20	44	72	100	52	52	58	62	82	2	30	50	74	100	8	14	40	64	94	4	16	36	58	92	6	20	42	70	100	4	30	52	76	98	2	24	44	68	94
1	10	12	38	46	58	4	22	50	68	98	2	28	64	86	100	4	14	44	68	98	2	18	52	62	90	6	34	60	82	100	4	20	46	66	98	2	2	30	62	90	6	28	48	82	100	4	16	38	52	74	18	26	58	66	98	2	30	64	84	100	4	20	44	60	98	2	18	42	80	90	6	34	64	84	100	10	16	40	52	80	4	20	56	70	98	2	28	72	86	100	4	12	38	50	70	16	22	40	74	98	2	28	62	82	100	4	20	40	68	98	6	14	44	76	90	2	36	58	80	100	2	30	64	84	100	4	20	50	68	98	10	12	38	52	62	4	20	50	70	98	6	16	40	72	90	2	36	58	80	100	52	52	52	52	58	2	24	50	76	100	10	10	10	38	46	2	14	44	58	88	6	30	64	84	100	4	20	40	68	98	6	30	66	86	100	10	12	38	46	58	2	16	40	62	80
1	6	28	72	84	96	4	18	48	68	100	2	16	40	60	90	8	12	68	84	100	2	24	42	58	98	14	22	56	66	90	4	28	54	78	100	2	2	20	40	52	14	22	46	70	90	8	12	68	84	100	4	30	44	64	98	2	20	46	66	90	6	18	36	76	100	2	26	48	70	98	40	40	40	60	66	6	24	62	82	96	4	18	50	66	100	2	16	32	52	90	6	10	68	78	100	12	12	22	50	94	2	32	48	66	98	4	22	48	68	100	14	26	52	78	94	2	6	30	60	82	2	20	46	66	90	4	18	48	64	100	6	28	72	84	96	4	18	50	72	100	14	26	52	74	94	2	6	30	60	82	6	6	24	30	76	2	22	50	70	100	72	72	72	84	96	2	26	46	76	98	12	12	52	60	82	8	18	50	72	100	4	34	50	66	98	6	28	72	84	96	2	8	20	62	100
1	8	46	68	84	98	4	22	42	72	94	2	16	34	50	100	4	28	66	82	98	2	10	38	62	94	6	16	40	60	100	4	32	66	82	98	2	8	30	38	64	6	16	44	72	100	4	32	66	82	98	22	28	52	74	94	2	16	38	54	100	4	22	58	78	98	2	34	50	74	100	6	6	14	30	90	8	46	68	84	98	4	22	32	62	94	2	14	34	50	100	8	32	70	84	98	4	20	28	52	72	2	18	42	62	100	4	28	46	72	96	6	18	50	76	100	2	8	26	56	90	2	16	38	54	100	4	22	36	62	94	8	46	68	84	98	4	22	46	74	96	6	24	50	72	100	2	8	26	56	90	8	8	8	10	64	2	24	48	74	100	46	46	70	82	96	2	24	62	80	100	4	14	30	50	90	22	32	52	70	96	6	22	40	60	100	8	46	68	84	98	2	4	32	56	86
1	4	20	38	52	76	6	14	40	68	92	2	30	78	88	100	4	18	34	52	86	2	14	46	72	98	8	30	66	84	100	4	18	38	60	92	2	14	46	70	98	8	26	62	82	100	4	20	36	58	76	10	14	44	68	92	2	30	78	88	100	4	20	38	60	86	2	10	48	80	100	26	30	78	84	96	4	20	38	52	76	6	10	68	74	92	2	30	62	88	100	6	20	38	58	76	4	4	24	66	86	2	30	62	88	100	6	18	52	68	92	4	22	38	62	100	2	40	54	78	96	2	30	78	88	100	6	10	28	72	92	4	20	38	50	76	6	18	52	68	92	4	24	38	64	100	2	40	54	78	96	44	44	44	70	76	2	18	54	82	100	12	32	38	52	64	2	16	40	64	100	26	30	78	88	98	4	18	52	66	86	8	30	72	88	100	4	20	38	52	76	2	6	24	40	74
1	6	10	24	38	80	4	26	50	68	98	2	28	62	88	100	4	14	42	56	98	2	22	44	70	100	12	20	62	90	96	4	26	42	64	98	2	18	44	76	100	12	20	62	90	96	4	22	42	56	98	16	16	26	64	78	2	28	62	88	100	4	22	42	56	98	2	26	62	78	100	12	12	58	90	92	6	14	24	44	80	4	32	50	68	98	2	28	62	88	100	4	14	38	54	98	6	34	48	56	82	2	26	62	84	100	4	40	52	66	98	6	20	38	76	96	2	16	24	78	100	2	28	62	88	100	4	32	50	68	98	6	14	24	44	80	4	40	52	66	98	6	20	38	76	96	2	16	24	78	100	8	8	22	24	80	2	28	56	76	100	14	14	38	52	54	2	18	38	70	100	12	46	58	76	92	4	6	36	54	98	12	30	62	86	96	6	10	24	38	80	2	18	50	72	100
1	4	10	16	28	36	6	30	68	84	100	2	34	54	66	98	4	12	30	58	92	2	28	52	74	100	18	34	56	66	98	4	16	46	76	100	2	22	42	60	88	18	26	56	64	98	4	12	28	50	92	8	36	58	82	100	2	34	54	66	98	4	14	32	58	92	2	22	52	74	100	44	44	62	66	98	4	10	24	32	86	6	30	68	82	100	2	26	54	64	98	4	10	24	32	92	38	38	50	72	86	2	34	56	74	100	6	20	58	84	100	4	18	34	54	98	2	28	44	66	88	2	34	54	66	98	6	30	68	84	100	4	10	16	28	36	6	20	58	82	100	4	22	38	56	98	2	28	44	66	88	28	28	28	28	36	2	26	54	76	100	14	14	14	14	16	2	14	32	70	100	22	42	54	66	98	6	16	46	82	92	8	40	56	74	100	4	10	16	28	36	2	12	50	78	92
1	4	14	24	44	60	8	38	58	76	100	2	28	62	82	98	8	18	42	52	100	2	22	58	68	94	6	26	56	86	98	8	24	46	74	100	2	4	40	66	84	6	20	54	80	98	4	14	36	48	96	22	24	60	76	100	2	28	62	82	98	4	16	38	52	100	2	30	62	72	94	6	6	56	88	98	4	14	34	46	60	8	38	70	78	100	2	26	56	80	98	4	14	34	46	96	16	16	42	54	100	2	30	64	82	98	8	34	52	74	100	12	28	50	80	98	2	6	24	64	92	2	28	62	82	98	8	38	58	76	100	4	14	24	44	60	8	34	48	74	100	12	28	50	72	98	2	6	24	64	92	4	4	14	22	60	2	30	62	80	100	10	10	34	46	52	2	22	40	68	94	6	16	56	84	98	8	34	46	54	100	6	30	66	84	100	4	14	24	44	60	2	8	40	64	96
1	10	10	28	36	42	4	20	50	78	98	2	26	60	74	100	6	12	36	66	96	2	14	34	56	100	16	38	60	74	92	4	14	40	76	98	2	2	30	42	100	16	38	60	72	92	6	12	30	42	96	4	14	40	76	98	2	32	60	74	100	6	22	38	52	96	2	16	44	74	100	18	48	64	80	92	10	24	36	42	84	4	14	50	78	98	2	26	60	72	100	10	12	28	40	96	6	22	38	66	78	2	26	58	82	100	4	14	46	76	98	10	18	56	72	100	2	30	44	62	86	2	32	60	74	100	4	14	46	76	98	10	10	28	36	42	4	14	50	78	98	10	24	56	72	100	2	30	44	62	86	28	28	30	40	42	2	22	54	76	100	0	0	0	0	0	2	14	30	50	98	6	48	64	80	100	12	22	38	52	96	4	22	60	80	100	10	10	28	36	42	2	12	44	66	96
1	6	6	18	78	90	10	20	40	76	100	2	34	50	62	98	6	24	66	78	92	2	14	38	60	96	12	22	52	62	100	6	24	66	84	94	2	8	36	46	96	12	22	52	62	100	6	12	28	74	100	10	18	48	86	94	2	34	50	62	98	6	18	64	78	100	2	16	38	50	96	44	52	58	68	98	6	12	20	74	100	10	28	64	76	94	2	34	50	62	98	6	8	66	74	90	12	20	28	76	100	2	30	46	62	98	6	20	48	76	100	4	36	54	78	98	2	14	34	56	86	2	34	50	62	98	10	24	48	76	100	6	8	18	74	90	6	24	64	76	94	4	26	50	78	100	2	14	34	56	86	8	8	18	74	86	2	28	50	72	100	6	6	6	6	78	2	16	34	74	94	4	38	56	70	98	6	12	26	72	100	4	38	54	70	98	6	6	18	78	90	2	14	26	34	100
1	10	14	32	86	98	4	20	42	68	100	2	26	58	70	94	4	24	42	72	100	2	22	52	66	98	8	18	50	70	88	4	24	44	80	100	2	14	58	64	94	8	12	48	62	88	4	14	40	68	96	16	28	36	72	100	2	26	58	70	94	4	22	40	72	100	2	26	52	64	94	8	12	56	74	88	10	14	32	86	98	4	28	44	72	100	2	18	56	64	94	4	14	32	44	98	10	30	46	80	100	2	26	56	70	94	4	24	42	68	100	8	38	60	74	94	2	12	22	32	98	2	26	58	70	94	4	20	42	68	100	10	14	32	86	98	4	24	42	68	100	8	38	60	74	94	2	12	22	32	98	14	14	22	32	98	2	26	52	72	100	24	24	34	86	90	2	18	32	52	98	8	48	60	74	96	4	20	40	72	100	8	36	58	74	100	10	14	32	86	98	2	4	26	46	96
1	26	26	34	76	82	4	16	40	70	94	2	36	54	72	100	4	14	38	80	94	2	34	48	76	100	12	20	42	64	98	4	24	48	74	94	2	44	50	86	100	12	20	42	62	98	4	14	24	68	92	6	34	52	70	94	2	36	54	72	100	4	18	34	76	94	2	22	64	78	100	32	36	46	60	66	16	20	28	76	82	4	14	48	70	94	2	32	50	72	100	4	14	28	68	92	16	20	56	84	94	2	36	54	72	100	4	16	40	70	94	12	32	50	82	100	2	28	54	62	76	2	36	54	72	100	4	16	40	70	94	26	26	34	76	82	4	18	48	74	94	12	22	46	78	100	2	28	54	62	76	28	28	28	34	76	2	22	50	72	100	26	26	26	80	82	2	22	48	74	98	32	42	54	66	100	4	14	26	58	94	6	42	58	74	100	26	26	34	76	82	2	8	18	30	92
1	8	14	62	90	98	10	24	56	70	100	2	18	40	60	88	8	22	54	66	92	2	16	60	84	98	6	26	36	50	100	8	24	54	70	96	2	16	48	84	98	6	18	34	46	100	8	20	56	72	100	24	24	70	76	96	2	18	40	60	88	8	22	56	78	100	2	28	40	70	88	6	18	42	50	74	8	14	78	94	100	10	24	52	68	92	2	18	36	60	88	8	20	62	78	98	10	24	38	56	100	2	26	42	64	88	8	22	54	70	100	4	26	40	74	90	2	14	46	78	98	2	18	40	60	88	10	24	56	70	100	8	14	62	90	98	8	22	54	68	92	4	28	48	82	100	2	14	46	78	98	14	14	78	94	98	2	26	46	68	100	8	8	8	62	90	2	20	62	78	98	4	18	42	56	88	8	22	54	68	100	4	26	44	70	88	8	14	62	90	98	2	12	54	66	100
1	16	16	32	82	98	4	20	42	70	100	2	38	52	66	94	4	16	56	70	100	2	8	44	76	92	14	26	46	58	94	4	16	44	74	100	2	2	48	62	92	20	30	46	58	94	4	18	28	60	98	6	10	44	80	100	2	36	52	72	94	4	18	34	70	100	2	30	50	74	92	14	14	38	52	94	16	20	30	40	98	4	12	56	72	100	2	38	52	66	94	4	16	32	64	98	10	20	34	68	100	2	30	50	74	94	4	16	34	70	100	36	46	54	76	98	2	14	32	72	82	2	36	52	72	94	4	20	42	70	100	16	16	32	82	98	4	12	44	74	100	20	34	50	66	98	2	14	32	72	82	32	32	32	32	82	2	26	50	72	100	16	16	16	18	86	2	22	46	74	98	14	36	60	76	96	4	16	26	64	100	6	38	54	76	100	16	16	32	82	98	2	12	28	60	96
1	16	26	52	74	98	4	14	42	72	96	2	20	46	62	100	8	30	54	78	98	2	16	48	74	100	4	18	38	50	86	8	24	54	80	98	2	2	48	68	100	4	18	38	50	86	4	26	56	76	98	8	10	32	74	88	2	20	40	50	100	4	24	54	74	98	2	6	28	66	100	38	38	48	50	86	4	24	44	70	98	8	14	54	84	96	2	20	46	62	100	12	26	58	78	98	4	8	30	56	96	2	20	46	66	100	4	18	54	72	96	6	22	40	66	100	2	24	44	70	86	2	20	40	50	100	4	14	54	84	96	16	26	52	74	98	8	30	56	84	96	4	20	46	62	100	2	24	44	70	86	16	24	44	70	82	2	20	48	80	100	22	22	52	58	78	2	20	46	74	98	14	28	48	62	100	4	18	42	64	94	6	20	46	64	100	16	26	52	74	98	2	14	42	72	96
1	10	20	54	78	100	4	14	38	66	98	2	30	48	70	96	4	10	32	68	98	2	16	56	76	100	22	36	48	64	96	4	18	44	68	100	2	12	56	72	94	22	36	48	64	96	4	14	44	58	92	12	16	46	80	100	2	30	60	72	96	4	18	50	78	100	2	30	48	66	94	22	22	36	72	96	10	20	52	78	100	4	14	34	66	98	2	30	48	70	96	10	26	54	74	100	4	6	18	84	98	2	28	46	70	96	4	18	44	72	98	10	30	54	70	96	2	12	42	80	100	2	30	60	72	96	4	14	38	66	98	10	16	52	68	100	4	14	34	66	98	10	36	54	72	96	2	12	42	80	100	24	24	56	80	100	2	26	46	72	98	10	10	20	52	78	2	20	48	64	100	4	14	36	76	96	26	32	50	74	98	22	36	60	72	98	10	20	54	78	100	2	8	26	50	92
1	8	16	42	72	96	6	18	48	76	98	2	34	54	70	100	6	20	32	72	98	2	8	36	58	96	26	40	66	78	100	6	20	44	74	98	2	2	16	52	58	26	38	60	78	100	6	24	46	76	98	8	8	22	62	96	2	34	54	70	100	6	20	44	76	98	2	18	50	62	100	26	26	54	66	84	8	20	46	76	96	6	18	30	64	98	2	26	50	60	100	6	16	36	56	98	12	22	68	78	90	2	26	54	66	100	6	20	42	68	98	4	32	50	74	100	2	8	36	56	96	2	34	54	70	100	6	18	48	76	98	8	16	42	72	96	6	18	28	48	98	4	34	58	78	100	2	8	36	56	96	8	8	36	52	96	2	28	58	76	100	10	10	24	42	92	2	24	46	64	100	4	26	54	66	88	6	20	44	76	98	4	26	54	66	100	8	16	42	72	96	2	14	48	78	98
1	4	42	60	86	100	8	16	44	68	96	2	20	32	56	92	8	30	54	76	100	2	12	44	64	96	10	18	26	66	92	6	36	60	80	100	2	2	20	40	88	10	18	24	32	70	4	16	48	72	100	6	34	58	74	96	2	20	32	66	92	4	16	52	76	100	2	22	40	58	96	66	66	66	78	92	4	10	60	86	100	8	30	52	74	96	2	18	24	40	88	4	16	48	80	100	10	14	52	74	94	2	24	44	64	96	8	28	46	68	98	18	22	40	56	100	2	4	70	80	92	2	20	32	66	92	8	16	44	64	96	4	42	60	86	100	8	30	48	72	98	10	22	40	56	100	2	4	70	80	92	4	4	6	80	86	2	24	46	70	100	48	48	48	72	98	2	22	42	62	100	14	20	52	70	92	8	16	60	74	98	12	24	44	64	96	4	42	60	86	100	2	10	30	68	88
1	8	18	28	40	68	6	44	64	80	100	2	16	32	74	98	28	40	54	80	90	2	8	42	62	86	10	20	46	78	100	18	38	54	72	90	2	4	8	42	86	10	20	46	78	100	8	28	50	66	94	6	26	52	68	84	2	16	34	78	100	8	26	50	66	94	2	30	60	76	100	12	14	24	46	98	6	18	40	62	100	44	50	72	80	90	2	16	32	74	98	8	18	28	52	90	10	36	54	66	94	2	20	46	76	100	10	44	66	84	94	16	24	48	74	92	2	14	32	58	100	2	16	34	78	100	10	44	66	80	94	6	18	38	52	68	28	44	64	80	90	10	24	56	78	94	2	14	32	58	100	8	8	26	52	68	2	24	54	78	100	28	28	28	28	28	2	18	48	68	92	12	22	46	70	100	10	28	40	80	94	12	22	48	80	98	8	18	28	40	68	2	10	54	66	100
1	4	44	68	86	100	8	24	38	70	94	2	20	42	54	96	4	38	56	82	100	2	16	42	78	94	8	20	32	58	96	4	34	60	84	100	2	2	6	42	76	8	20	32	58	96	4	24	56	82	100	10	30	50	78	94	2	20	42	54	96	4	24	56	82	100	2	22	42	66	96	12	12	12	12	54	4	32	68	82	100	10	24	38	78	94	2	20	42	54	96	6	38	64	82	98	4	4	32	50	100	2	20	42	66	96	8	24	40	70	94	4	22	48	74	100	2	6	54	72	88	2	20	42	54	96	8	16	36	70	94	4	44	72	86	100	10	30	44	78	94	4	22	48	70	100	2	6	54	72	88	6	6	6	72	88	2	22	46	70	100	44	44	56	68	98	2	22	48	78	98	12	12	42	52	66	4	24	44	68	100	10	22	42	60	96	4	44	68	86	100	2	8	32	66	76
1	4	18	42	84	98	10	32	54	70	100	2	8	22	64	94	12	30	46	76	92	2	18	50	70	98	6	14	54	72	100	12	30	48	76	98	2	2	4	20	60	6	14	54	72	100	4	30	46	76	100	16	18	56	74	98	2	8	22	64	94	4	28	46	78	100	2	14	50	68	94	64	64	64	64	64	4	26	46	82	100	24	28	52	66	78	2	8	22	64	94	4	26	48	80	98	10	24	36	58	100	2	14	50	64	94	10	34	52	70	100	6	14	42	76	94	2	4	20	64	98	2	8	22	64	94	10	32	54	70	100	4	18	42	84	98	12	34	48	66	92	6	22	50	76	100	2	4	20	64	98	4	4	18	90	98	2	24	54	70	100	12	30	42	80	92	2	16	40	76	98	24	24	44	50	64	10	36	52	72	100	6	14	56	68	94	4	18	42	84	98	2	24	44	66	100
1	4	6	32	40	100	10	26	54	76	98	2	16	50	64	96	8	20	44	80	100	2	24	40	60	92	16	38	56	72	96	8	26	52	76	100	2	4	24	48	92	16	38	56	72	96	4	12	38	74	100	26	34	58	70	86	2	24	56	72	96	4	18	38	74	100	2	26	60	72	96	50	50	50	50	50	4	8	34	48	100	10	22	54	76	98	2	16	50	64	96	4	12	40	76	100	10	18	36	68	80	2	26	58	72	96	10	26	54	76	98	8	28	60	84	100	2	4	32	40	78	2	24	56	72	96	10	26	54	76	98	4	6	32	40	100	10	22	54	76	98	8	28	56	72	100	2	4	32	40	78	4	4	32	34	48	2	24	54	74	98	88	88	88	88	100	2	16	48	70	100	10	18	36	64	92	12	22	44	76	98	16	50	62	72	96	4	6	32	40	100	2	14	38	74	98
1	6	10	24	52	76	4	34	46	64	86	2	22	80	92	100	6	10	34	58	86	2	16	54	78	100	18	26	44	82	98	4	12	46	66	86	2	16	48	80	100	18	26	44	82	98	6	18	38	58	72	4	14	46	74	86	2	22	80	92	100	6	18	44	62	86	2	40	78	88	100	20	20	22	94	96	6	16	38	58	76	4	32	46	66	86	2	22	80	92	100	6	14	32	58	76	10	30	38	56	86	2	26	78	90	100	4	30	44	64	86	6	22	58	88	100	2	14	28	74	96	2	22	80	92	100	4	34	46	64	86	6	10	24	52	76	4	12	40	66	86	6	26	52	80	100	2	14	28	74	96	14	14	28	48	76	2	30	54	80	100	8	8	24	50	70	2	16	50	74	98	20	22	80	94	100	8	24	38	64	86	4	34	78	88	100	6	10	24	52	76	2	30	38	62	72
1	6	6	20	94	100	4	24	44	66	88	2	26	58	76	96	6	16	48	84	100	2	20	50	74	90	10	26	46	62	96	4	20	50	74	100	2	2	28	76	90	10	26	44	68	96	6	16	42	52	100	4	20	38	70	88	2	26	58	76	96	6	16	38	64	100	2	34	60	76	92	18	18	32	62	96	6	14	28	44	100	4	30	52	70	88	2	26	58	76	96	6	16	38	64	100	8	10	36	44	84	2	28	58	74	96	4	16	44	66	98	26	40	68	90	100	2	12	20	38	72	2	26	58	76	96	4	22	44	66	88	6	14	28	94	100	4	16	48	70	98	10	36	58	80	100	2	12	20	38	72	20	20	20	20	38	2	26	50	72	96	6	6	14	94	100	2	28	56	74	100	18	32	60	76	96	6	14	36	52	98	4	34	62	78	96	6	6	20	94	100	2	12	28	46	86
